Ticker,PrimaryPurpose,QualityScore,ValuationScore,MomentumConfirmationScore,ValueTrapRiskScore,ValuationStatus,PeerCount,PeerRelativeStatus,RelativeOpportunityScore,StandalonePE,PeerMedianPE,StandaloneForwardPE,PeerMedianForwardPE,StandaloneEVToSales,PeerMedianEVToSales,StandaloneEVToEBITDA,PeerMedianEVToEBITDA,StandalonePriceToFCF,PeerMedianPriceToFCF,FinalValueCategory,Reason,MissingDataFields
PXS,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
PYPD,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
PYPL,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
PYXS,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
PZZA,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
Q,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QADR,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QCLS,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QCOM,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QCRH,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QDEL,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QETA,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QLYS,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QMCO,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QMMM,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QNCX,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QNST,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QNTM,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QQQ,ETF / Defensive / Hedge,,,40.0,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: ETF/index proxies are excluded from operating-company DCF. Fundamentals are unavailable, so valuation and quality cannot be verified. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QQQX,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QRHC,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QRVO,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QS,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QSEA,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QSI,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QTEX,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QTI,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
QTRX,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
